Date,Open,High,Low,Close,Adj Close,Volume
2010-06-10,0.080000,0.085000,0.080000,0.085000,0.085000,0
2010-06-11,0.080000,0.080000,0.070000,0.070000,0.070000,0
2010-06-13,null,null,null,null,null,null
2010-06-14,0.070000,0.070000,0.055000,0.055000,0.055000,0
2010-06-15,0.065000,0.085000,0.050000,0.080000,0.080000,0
2010-06-16,0.075000,0.100000,0.075000,0.090000,0.090000,0
2010-06-17,0.090000,0.090000,0.085000,0.090000,0.090000,0
2010-06-18,0.090000,0.095000,0.090000,0.095000,0.095000,0
2010-06-20,null,null,null,null,null,null
2010-06-21,0.100000,0.110000,0.100000,0.105000,0.105000,0
2010-06-22,0.115000,0.130000,0.105000,0.125000,0.125000,0
2010-06-23,0.120000,0.125000,0.115000,0.120000,0.120000,0
2010-06-24,0.115000,0.125000,0.115000,0.125000,0.125000,0
2010-06-25,0.120000,0.125000,0.120000,0.125000,0.125000,0
2010-06-27,null,null,null,null,null,null
2010-06-28,0.120000,0.140000,0.120000,0.135000,0.135000,0
2010-06-29,0.155000,0.160000,0.155000,0.160000,0.160000,0
2010-06-30,0.160000,0.180000,0.150000,0.170000,0.170000,0
2010-07-01,0.170000,0.170000,0.165000,0.165000,0.165000,0
2010-07-02,0.165000,0.165000,0.155000,0.160000,0.160000,0
2010-07-04,null,null,null,null,null,null
2010-07-06,0.165000,0.170000,0.140000,0.160000,0.160000,0
2010-07-07,0.155000,0.160000,0.155000,0.155000,0.155000,0
2010-07-08,0.155000,0.155000,0.145000,0.145000,0.145000,0
2010-07-09,0.145000,0.145000,0.145000,0.145000,0.145000,0
2010-07-11,null,null,null,null,null,null
2010-07-12,0.145000,0.145000,0.140000,0.140000,0.140000,0
2010-07-13,0.145000,0.155000,0.140000,0.145000,0.145000,0
2010-07-14,0.145000,0.150000,0.145000,0.145000,0.145000,0
2010-07-15,0.145000,0.155000,0.135000,0.145000,0.145000,0
2010-07-16,0.145000,0.145000,0.145000,0.145000,0.145000,0
2010-07-18,null,null,null,null,null,null
2010-07-19,0.150000,0.150000,0.145000,0.145000,0.145000,0
2010-07-20,0.150000,0.150000,0.145000,0.150000,0.150000,0
2010-07-21,0.150000,0.150000,0.135000,0.150000,0.150000,0
2010-07-22,0.150000,0.155000,0.145000,0.145000,0.145000,0
2010-07-23,0.145000,0.145000,0.135000,0.145000,0.145000,0
2010-07-25,null,null,null,null,null,null
2010-07-26,0.145000,0.150000,0.145000,0.145000,0.145000,0
2010-07-27,0.145000,0.150000,0.145000,0.150000,0.150000,0
2010-07-28,0.150000,0.150000,0.145000,0.145000,0.145000,0
2010-07-29,0.145000,0.145000,0.145000,0.145000,0.145000,0
2010-07-30,0.140000,0.145000,0.140000,0.140000,0.140000,0
2010-08-01,null,null,null,null,null,null
2010-08-02,0.140000,0.145000,0.140000,0.140000,0.140000,0
2010-08-03,0.150000,0.150000,0.135000,0.150000,0.150000,0
2010-08-04,0.145000,0.150000,0.145000,0.145000,0.145000,0
2010-08-05,0.150000,0.150000,0.140000,0.140000,0.140000,0
2010-08-06,0.145000,0.145000,0.135000,0.140000,0.140000,0
2010-08-08,null,null,null,null,null,null
2010-08-09,0.140000,0.145000,0.130000,0.140000,0.140000,0
2010-08-10,0.150000,0.150000,0.135000,0.145000,0.145000,0
2010-08-11,0.145000,0.150000,0.145000,0.145000,0.145000,0
2010-08-12,0.150000,0.150000,0.145000,0.150000,0.150000,0
2010-08-13,0.150000,0.150000,0.145000,0.145000,0.145000,0
2010-08-15,null,null,null,null,null,null
2010-08-16,0.150000,0.155000,0.150000,0.150000,0.150000,0
2010-08-17,0.155000,0.155000,0.155000,0.155000,0.155000,0
2010-08-18,0.155000,0.155000,0.150000,0.150000,0.150000,0
2010-08-19,0.150000,0.150000,0.145000,0.145000,0.145000,0
2010-08-20,0.145000,0.145000,0.145000,0.145000,0.145000,0
2010-08-22,null,null,null,null,null,null
2010-08-23,0.145000,0.150000,0.140000,0.150000,0.150000,0
2010-08-24,0.155000,0.155000,0.150000,0.155000,0.155000,0
2010-08-25,0.155000,0.155000,0.150000,0.150000,0.150000,0
2010-08-26,0.150000,0.150000,0.135000,0.145000,0.145000,0
2010-08-27,0.145000,0.145000,0.140000,0.140000,0.140000,0
2010-08-29,null,null,null,null,null,null
2010-08-30,0.140000,0.140000,0.125000,0.130000,0.130000,0
2010-08-31,0.135000,0.140000,0.135000,0.135000,0.135000,0
2010-09-01,0.135000,0.135000,0.125000,0.130000,0.130000,0
2010-09-02,0.130000,0.130000,0.125000,0.125000,0.125000,0
2010-09-03,0.125000,0.130000,0.125000,0.125000,0.125000,0
2010-09-05,null,null,null,null,null,null
2010-09-07,0.125000,0.130000,0.120000,0.120000,0.120000,0
2010-09-08,0.125000,0.130000,0.125000,0.130000,0.130000,0
2010-09-09,0.130000,0.135000,0.130000,0.135000,0.135000,0
2010-09-10,0.135000,0.135000,0.135000,0.135000,0.135000,0
2010-09-12,null,null,null,null,null,null
2010-09-13,0.135000,0.140000,0.130000,0.135000,0.135000,0
2010-09-14,0.140000,0.150000,0.140000,0.145000,0.145000,0
2010-09-15,0.140000,0.155000,0.140000,0.150000,0.150000,0
2010-09-16,0.145000,0.150000,0.145000,0.150000,0.150000,0
2010-09-17,0.145000,0.145000,0.145000,0.145000,0.145000,0
2010-09-19,null,null,null,null,null,null
2010-09-20,0.145000,0.155000,0.145000,0.150000,0.150000,0
2010-09-21,0.155000,0.160000,0.155000,0.155000,0.155000,0
2010-09-22,0.155000,0.155000,0.150000,0.155000,0.155000,0
2010-09-23,0.150000,0.155000,0.150000,0.150000,0.150000,0
2010-09-24,0.150000,0.150000,0.135000,0.140000,0.140000,0
2010-09-26,null,null,null,null,null,null
2010-09-27,0.140000,0.140000,0.125000,0.130000,0.130000,0
2010-09-28,0.155000,0.155000,0.150000,0.150000,0.150000,0
2010-09-29,0.150000,0.160000,0.150000,0.155000,0.155000,0
2010-09-30,0.160000,0.160000,0.150000,0.155000,0.155000,0
2010-10-01,0.155000,0.155000,0.145000,0.150000,0.150000,0
2010-10-03,null,null,null,null,null,null
2010-10-04,0.150000,0.150000,0.145000,0.145000,0.145000,0
2010-10-05,0.120000,0.120000,0.110000,0.115000,0.115000,0
2010-10-06,0.110000,0.120000,0.110000,0.115000,0.115000,0
2010-10-07,0.115000,0.120000,0.115000,0.115000,0.115000,0
2010-10-08,0.115000,0.115000,0.115000,0.115000,0.115000,0
2010-10-10,null,null,null,null,null,null
2010-10-11,null,null,null,null,null,null
2010-10-12,0.115000,0.120000,0.110000,0.115000,0.115000,0
2010-10-13,0.130000,0.130000,0.130000,0.130000,0.130000,0
2010-10-14,0.125000,0.140000,0.125000,0.135000,0.135000,0
2010-10-15,0.130000,0.135000,0.130000,0.135000,0.135000,0
2010-10-17,null,null,null,null,null,null
2010-10-18,0.135000,0.140000,0.135000,0.135000,0.135000,0
2010-10-19,0.135000,0.140000,0.135000,0.135000,0.135000,0
2010-10-20,0.135000,0.135000,0.135000,0.135000,0.135000,0
2010-10-21,0.130000,0.130000,0.120000,0.120000,0.120000,0
2010-10-22,0.120000,0.125000,0.120000,0.120000,0.120000,0
2010-10-24,null,null,null,null,null,null
2010-10-25,0.120000,0.120000,0.110000,0.115000,0.115000,0
2010-10-26,0.130000,0.130000,0.130000,0.130000,0.130000,0
2010-10-27,0.130000,0.135000,0.130000,0.130000,0.130000,0
2010-10-28,0.125000,0.130000,0.125000,0.125000,0.125000,0
2010-10-29,0.125000,0.125000,0.110000,0.110000,0.110000,0
2010-10-31,null,null,null,null,null,null
2010-11-01,0.110000,0.110000,0.100000,0.105000,0.105000,0
2010-11-02,0.125000,0.130000,0.125000,0.125000,0.125000,0
2010-11-03,0.110000,0.125000,0.100000,0.120000,0.120000,0
2010-11-04,0.115000,0.120000,0.115000,0.115000,0.115000,0
2010-11-05,0.115000,0.120000,0.110000,0.120000,0.120000,0
2010-11-07,null,null,null,null,null,null
2010-11-08,0.120000,0.120000,0.110000,0.110000,0.110000,0
2010-11-09,0.125000,0.125000,0.120000,0.125000,0.125000,0
2010-11-10,0.120000,0.125000,0.120000,0.125000,0.125000,0
2010-11-11,0.125000,0.125000,0.125000,0.125000,0.125000,0
2010-11-12,0.125000,0.125000,0.125000,0.125000,0.125000,0
2010-11-14,null,null,null,null,null,null
2010-11-15,0.125000,0.130000,0.125000,0.130000,0.130000,0
2010-11-16,0.135000,0.140000,0.135000,0.135000,0.135000,0
2010-11-17,0.135000,0.140000,0.130000,0.135000,0.135000,0
2010-11-18,0.135000,0.135000,0.135000,0.135000,0.135000,0
2010-11-19,0.130000,0.130000,0.130000,0.130000,0.130000,0
2010-11-21,null,null,null,null,null,null
2010-11-22,0.130000,0.130000,0.115000,0.125000,0.125000,0
2010-11-23,0.135000,0.145000,0.125000,0.140000,0.140000,0
2010-11-24,0.145000,0.160000,0.140000,0.150000,0.150000,0
2010-11-26,null,null,null,null,null,null
2010-11-28,null,null,null,null,null,null
2010-11-29,0.150000,0.160000,0.150000,0.155000,0.155000,0
2010-11-30,0.165000,0.165000,0.160000,0.160000,0.160000,0
2010-12-01,0.160000,0.160000,0.155000,0.155000,0.155000,0
2010-12-02,0.155000,0.155000,0.145000,0.145000,0.145000,0
2010-12-03,0.145000,0.145000,0.130000,0.130000,0.130000,0
2010-12-05,null,null,null,null,null,null
2010-12-06,0.135000,0.135000,0.125000,0.125000,0.125000,0
2010-12-07,0.140000,0.145000,0.125000,0.140000,0.140000,0
2010-12-08,0.140000,0.140000,0.130000,0.135000,0.135000,0
2010-12-09,0.135000,0.140000,0.130000,0.135000,0.135000,0
2010-12-10,0.135000,0.135000,0.115000,0.115000,0.115000,0
2010-12-12,null,null,null,null,null,null
2010-12-13,0.120000,0.125000,0.110000,0.120000,0.120000,0
2010-12-14,0.140000,0.140000,0.120000,0.135000,0.135000,0
2010-12-15,0.140000,0.140000,0.130000,0.135000,0.135000,0
2010-12-16,0.135000,0.140000,0.120000,0.125000,0.125000,0
2010-12-17,0.120000,0.120000,0.100000,0.105000,0.105000,0
2010-12-19,null,null,null,null,null,null
2010-12-20,0.095000,0.105000,0.090000,0.100000,0.100000,0
2010-12-21,0.125000,0.135000,0.125000,0.130000,0.130000,0
2010-12-22,0.135000,0.135000,0.130000,0.130000,0.130000,0
2010-12-23,0.130000,0.135000,0.130000,0.130000,0.130000,0
2010-12-26,null,null,null,null,null,null
2010-12-27,0.135000,0.150000,0.120000,0.120000,0.120000,0
2010-12-28,0.160000,0.160000,0.115000,0.140000,0.140000,0
2010-12-29,0.135000,0.135000,0.125000,0.125000,0.125000,0
2010-12-30,0.135000,0.135000,0.100000,0.110000,0.110000,0
2010-12-31,0.120000,0.125000,0.115000,0.115000,0.115000,0
2011-01-02,null,null,null,null,null,null
2011-01-03,0.135000,0.135000,0.110000,0.120000,0.120000,0
2011-01-04,0.135000,0.140000,0.130000,0.135000,0.135000,0
2011-01-05,0.130000,0.140000,0.130000,0.135000,0.135000,0
2011-01-06,0.135000,0.145000,0.135000,0.140000,0.140000,0
2011-01-07,0.140000,0.140000,0.135000,0.135000,0.135000,0
2011-01-09,null,null,null,null,null,null
2011-01-10,0.135000,0.135000,0.135000,0.135000,0.135000,0
2011-01-11,0.145000,0.145000,0.145000,0.145000,0.145000,0
2011-01-12,0.145000,0.145000,0.145000,0.145000,0.145000,0
2011-01-13,0.140000,0.145000,0.140000,0.140000,0.140000,0
2011-01-14,0.140000,0.145000,0.140000,0.145000,0.145000,0
2011-01-16,null,null,null,null,null,null
2011-01-18,0.145000,0.150000,0.145000,0.145000,0.145000,0
2011-01-19,0.150000,0.155000,0.145000,0.155000,0.155000,0
2011-01-20,0.155000,0.155000,0.155000,0.155000,0.155000,0
2011-01-21,0.150000,0.155000,0.150000,0.150000,0.150000,0
2011-01-23,null,null,null,null,null,null
2011-01-24,0.150000,0.150000,0.150000,0.150000,0.150000,0
2011-01-25,0.150000,0.150000,0.150000,0.150000,0.150000,0
2011-01-26,0.150000,0.160000,0.150000,0.155000,0.155000,0
2011-01-27,0.155000,0.155000,0.135000,0.140000,0.140000,0
2011-01-28,0.140000,0.140000,0.130000,0.135000,0.135000,0
2011-01-30,null,null,null,null,null,null
2011-01-31,0.135000,0.150000,0.135000,0.145000,0.145000,0
2011-02-01,0.150000,0.155000,0.150000,0.150000,0.150000,0
2011-02-02,0.150000,0.155000,0.150000,0.150000,0.150000,0
2011-02-03,0.150000,0.150000,0.145000,0.145000,0.145000,0
2011-02-04,0.140000,0.145000,0.140000,0.145000,0.145000,0
2011-02-06,null,null,null,null,null,null
2011-02-07,0.145000,0.150000,0.140000,0.140000,0.140000,0
2011-02-08,0.145000,0.145000,0.140000,0.145000,0.145000,0
2011-02-09,0.140000,0.140000,0.130000,0.130000,0.130000,0
2011-02-10,0.130000,0.130000,0.100000,0.110000,0.110000,0
2011-02-11,0.110000,0.110000,0.110000,0.110000,0.110000,0
2011-02-13,null,null,null,null,null,null
2011-02-14,0.110000,0.115000,0.110000,0.110000,0.110000,0
2011-02-15,0.125000,0.125000,0.105000,0.125000,0.125000,0
2011-02-16,0.115000,0.125000,0.110000,0.110000,0.110000,0
2011-02-17,0.105000,0.110000,0.075000,0.090000,0.090000,0
2011-02-18,0.090000,0.095000,0.085000,0.090000,0.090000,0
2011-02-20,null,null,null,null,null,null
2011-02-22,0.090000,0.105000,0.090000,0.100000,0.100000,0
2011-02-23,0.120000,0.125000,0.105000,0.115000,0.115000,0
2011-02-24,0.115000,0.120000,0.115000,0.120000,0.120000,0
2011-02-25,0.120000,0.140000,0.120000,0.125000,0.125000,0
2011-02-27,null,null,null,null,null,null
2011-02-28,0.125000,0.135000,0.125000,0.135000,0.135000,0
2011-03-01,0.140000,0.140000,0.130000,0.130000,0.130000,0
2011-03-02,0.130000,0.130000,0.120000,0.120000,0.120000,0
2011-03-03,0.120000,0.125000,0.120000,0.125000,0.125000,0
2011-03-04,0.120000,0.125000,0.110000,0.110000,0.110000,0
2011-03-06,null,null,null,null,null,null
2011-03-07,0.110000,0.115000,0.100000,0.100000,0.100000,0
2011-03-08,0.105000,0.105000,0.105000,0.105000,0.105000,0
2011-03-09,0.100000,0.105000,0.090000,0.095000,0.095000,0
2011-03-10,0.080000,0.085000,0.060000,0.065000,0.065000,0
2011-03-11,0.070000,0.075000,0.065000,0.070000,0.070000,0
2011-03-13,null,null,null,null,null,null
2011-03-14,0.070000,0.080000,0.065000,0.075000,0.075000,0
2011-03-15,0.085000,0.100000,0.060000,0.095000,0.095000,0
2011-03-16,0.090000,0.095000,0.085000,0.085000,0.085000,0
2011-03-17,0.085000,0.090000,0.065000,0.070000,0.070000,0
2011-03-18,0.075000,0.075000,0.060000,0.065000,0.065000,0
2011-03-20,null,null,null,null,null,null
2011-03-21,0.070000,0.070000,0.060000,0.070000,0.070000,0
2011-03-22,0.090000,0.090000,0.090000,0.090000,0.090000,0
2011-03-23,0.090000,0.090000,0.085000,0.085000,0.085000,0
2011-03-24,0.090000,0.090000,0.070000,0.080000,0.080000,0
2011-03-25,0.080000,0.085000,0.070000,0.080000,0.080000,0
2011-03-27,null,null,null,null,null,null
2011-03-28,0.085000,0.090000,0.080000,0.080000,0.080000,0
2011-03-29,0.095000,0.095000,0.080000,0.095000,0.095000,0
2011-03-30,0.095000,0.105000,0.095000,0.095000,0.095000,0
2011-03-31,0.085000,0.090000,0.085000,0.090000,0.090000,0
2011-04-01,0.045000,0.090000,0.040000,0.055000,0.055000,0
2011-04-03,null,null,null,null,null,null
2011-04-04,0.040000,0.050000,0.025000,0.035000,0.035000,0
2011-04-05,0.050000,0.070000,0.030000,0.065000,0.065000,0
2011-04-06,0.060000,0.065000,0.050000,0.050000,0.050000,0
2011-04-07,0.050000,0.050000,0.035000,0.035000,0.035000,0
2011-04-08,0.035000,0.040000,0.025000,0.035000,0.035000,0
2011-04-10,null,null,null,null,null,null
2011-04-11,0.030000,0.040000,0.030000,0.035000,0.035000,0
2011-04-12,0.045000,0.050000,0.045000,0.045000,0.045000,0
2011-04-13,0.045000,0.060000,0.045000,0.050000,0.050000,0
2011-04-14,0.050000,0.065000,0.045000,0.065000,0.065000,0
2011-04-15,0.065000,0.070000,0.060000,0.060000,0.060000,0
2011-04-17,null,null,null,null,null,null
2011-04-18,0.060000,0.065000,0.035000,0.055000,0.055000,0
2011-04-19,0.060000,0.060000,0.055000,0.055000,0.055000,0
2011-04-20,0.060000,0.060000,0.055000,0.055000,0.055000,0
2011-04-21,0.055000,0.060000,0.045000,0.045000,0.045000,0
2011-04-24,null,null,null,null,null,null
2011-04-25,0.050000,0.050000,0.045000,0.045000,0.045000,0
2011-04-26,0.060000,0.060000,0.055000,0.055000,0.055000,0
2011-04-27,0.055000,0.055000,0.050000,0.050000,0.050000,0
2011-04-28,0.045000,0.050000,0.015000,0.035000,0.035000,0
2011-04-29,0.035000,0.040000,0.035000,0.040000,0.040000,0
2011-05-01,null,null,null,null,null,null
2011-05-02,0.040000,0.040000,0.025000,0.030000,0.030000,0
2011-05-03,0.025000,0.030000,0.005000,0.025000,0.025000,0
2011-05-04,0.025000,0.035000,0.020000,0.020000,0.020000,0
2011-05-05,0.015000,0.020000,0.005000,0.010000,0.010000,0
2011-05-06,0.005000,0.015000,0.005000,0.005000,0.005000,0
2011-05-08,null,null,null,null,null,null
2011-05-09,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-05-10,0.030000,0.035000,0.005000,0.025000,0.025000,0
2011-05-11,0.025000,0.030000,0.015000,0.020000,0.020000,0
2011-05-12,0.020000,0.025000,0.015000,0.020000,0.020000,0
2011-05-13,0.020000,0.020000,0.020000,0.020000,0.020000,0
2011-05-15,null,null,null,null,null,null
2011-05-16,0.020000,0.025000,0.020000,0.020000,0.020000,0
2011-05-17,0.030000,0.040000,0.030000,0.035000,0.035000,0
2011-05-18,0.035000,0.050000,0.035000,0.040000,0.040000,0
2011-05-19,0.045000,0.055000,0.040000,0.040000,0.040000,0
2011-05-20,0.040000,0.045000,0.040000,0.040000,0.040000,0
2011-05-22,null,null,null,null,null,null
2011-05-23,0.040000,0.045000,0.040000,0.045000,0.045000,0
2011-05-24,0.050000,0.050000,0.050000,0.050000,0.050000,0
2011-05-25,0.050000,0.050000,0.045000,0.045000,0.045000,0
2011-05-26,0.045000,0.050000,0.045000,0.045000,0.045000,0
2011-05-27,0.045000,0.050000,0.035000,0.035000,0.035000,0
2011-05-29,null,null,null,null,null,null
2011-05-31,0.045000,0.050000,0.040000,0.040000,0.040000,0
2011-06-01,0.055000,0.055000,0.040000,0.040000,0.040000,0
2011-06-02,0.035000,0.040000,0.030000,0.035000,0.035000,0
2011-06-03,0.035000,0.035000,0.025000,0.030000,0.030000,0
2011-06-05,null,null,null,null,null,null
2011-06-06,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-06-07,0.040000,0.040000,0.025000,0.040000,0.040000,0
2011-06-08,0.035000,0.040000,0.035000,0.035000,0.035000,0
2011-06-09,0.035000,0.040000,0.035000,0.040000,0.040000,0
2011-06-10,0.035000,0.035000,0.035000,0.035000,0.035000,0
2011-06-12,null,null,null,null,null,null
2011-06-13,0.035000,0.040000,0.035000,0.040000,0.040000,0
2011-06-14,0.045000,0.055000,0.045000,0.050000,0.050000,0
2011-06-15,0.050000,0.055000,0.045000,0.045000,0.045000,0
2011-06-16,0.040000,0.045000,0.035000,0.035000,0.035000,0
2011-06-17,0.035000,0.035000,0.020000,0.025000,0.025000,0
2011-06-19,null,null,null,null,null,null
2011-06-20,0.025000,0.025000,0.015000,0.015000,0.015000,0
2011-06-21,0.020000,0.025000,0.020000,0.020000,0.020000,0
2011-06-22,0.020000,0.020000,0.010000,0.010000,0.010000,0
2011-06-23,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-06-24,0.010000,0.010000,0.010000,0.010000,0.010000,0
2011-06-26,null,null,null,null,null,null
2011-06-27,0.015000,0.020000,0.010000,0.015000,0.015000,0
2011-06-28,0.025000,0.030000,0.010000,0.025000,0.025000,0
2011-06-29,0.030000,0.030000,0.005000,0.020000,0.020000,0
2011-06-30,0.025000,0.025000,0.010000,0.015000,0.015000,0
2011-07-01,0.025000,0.025000,0.010000,0.010000,0.010000,0
2011-07-03,null,null,null,null,null,null
2011-07-05,0.015000,0.015000,0.005000,0.010000,0.010000,0
2011-07-06,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-07-07,0.010000,0.035000,0.010000,0.020000,0.020000,0
2011-07-08,0.020000,0.020000,0.015000,0.020000,0.020000,0
2011-07-10,null,null,null,null,null,null
2011-07-11,0.020000,0.020000,0.015000,0.015000,0.015000,0
2011-07-12,0.030000,0.030000,0.030000,0.030000,0.030000,0
2011-07-13,0.025000,0.025000,0.005000,0.005000,0.005000,0
2011-07-14,0.025000,0.025000,0.005000,0.005000,0.005000,0
2011-07-15,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-07-17,null,null,null,null,null,null
2011-07-18,0.015000,0.015000,0.005000,0.005000,0.005000,0
2011-07-19,0.015000,0.030000,0.010000,0.025000,0.025000,0
2011-07-20,0.020000,0.025000,0.015000,0.020000,0.020000,0
2011-07-21,0.020000,0.040000,0.020000,0.035000,0.035000,0
2011-07-22,0.035000,0.035000,0.030000,0.030000,0.030000,0
2011-07-24,null,null,null,null,null,null
2011-07-25,0.040000,0.040000,0.025000,0.035000,0.035000,0
2011-07-26,0.060000,0.070000,0.035000,0.065000,0.065000,0
2011-07-27,0.070000,0.075000,0.065000,0.070000,0.070000,0
2011-07-28,0.070000,0.080000,0.065000,0.065000,0.065000,0
2011-07-29,0.065000,0.095000,0.065000,0.090000,0.090000,0
2011-07-31,null,null,null,null,null,null
2011-08-01,0.075000,0.090000,0.065000,0.075000,0.075000,0
2011-08-02,0.085000,0.090000,0.045000,0.050000,0.050000,0
2011-08-03,0.045000,0.045000,0.005000,0.010000,0.010000,0
2011-08-04,0.005000,0.010000,0.005000,0.010000,0.010000,0
2011-08-05,0.010000,0.010000,0.005000,0.010000,0.010000,0
2011-08-07,null,null,null,null,null,null
2011-08-08,0.015000,0.020000,0.005000,0.015000,0.015000,0
2011-08-09,0.050000,0.050000,0.020000,0.030000,0.030000,0
2011-08-10,0.025000,0.025000,0.010000,0.015000,0.015000,0
2011-08-11,0.015000,0.025000,0.010000,0.010000,0.010000,0
2011-08-12,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-08-14,null,null,null,null,null,null
2011-08-15,0.005000,0.015000,0.005000,0.005000,0.005000,0
2011-08-16,0.020000,0.020000,0.015000,0.020000,0.020000,0
2011-08-17,0.015000,0.015000,0.005000,0.005000,0.005000,0
2011-08-18,0.010000,0.010000,0.005000,0.010000,0.010000,0
2011-08-19,0.010000,0.010000,0.010000,0.010000,0.010000,0
2011-08-21,null,null,null,null,null,null
2011-08-22,0.010000,0.010000,0.005000,0.005000,0.005000,0
2011-08-23,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-08-24,0.005000,0.010000,0.005000,0.010000,0.010000,0
2011-08-25,0.010000,0.010000,0.010000,0.010000,0.010000,0
2011-08-26,0.010000,0.010000,0.010000,0.010000,0.010000,0
2011-08-28,null,null,null,null,null,null
2011-08-29,0.010000,0.010000,0.005000,0.005000,0.005000,0
2011-08-30,0.010000,0.015000,0.005000,0.015000,0.015000,0
2011-08-31,0.010000,0.020000,0.005000,0.015000,0.015000,0
2011-09-01,0.010000,0.010000,0.005000,0.010000,0.010000,0
2011-09-02,0.010000,0.020000,0.010000,0.015000,0.015000,0
2011-09-04,null,null,null,null,null,null
2011-09-06,0.020000,0.025000,0.010000,0.015000,0.015000,0
2011-09-07,0.025000,0.025000,0.015000,0.015000,0.015000,0
2011-09-08,0.015000,0.015000,0.010000,0.010000,0.010000,0
2011-09-09,0.010000,0.010000,0.005000,0.005000,0.005000,0
2011-09-11,null,null,null,null,null,null
2011-09-12,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-09-13,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-09-14,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-09-15,0.010000,0.010000,0.005000,0.005000,0.005000,0
2011-09-16,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-09-18,null,null,null,null,null,null
2011-09-19,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-09-20,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-09-21,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-09-22,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-09-23,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-09-25,null,null,null,null,null,null
2011-09-26,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-09-27,0.010000,0.010000,0.005000,0.010000,0.010000,0
2011-09-28,0.005000,0.010000,0.005000,0.010000,0.010000,0
2011-09-29,0.005000,0.010000,0.005000,0.010000,0.010000,0
2011-09-30,0.010000,0.025000,0.010000,0.010000,0.010000,0
2011-10-02,null,null,null,null,null,null
2011-10-03,0.015000,0.020000,0.005000,0.020000,0.020000,0
2011-10-04,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-10-05,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-10-06,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-10-07,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-10-09,null,null,null,null,null,null
2011-10-10,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-10-11,0.010000,0.010000,0.005000,0.005000,0.005000,0
2011-10-12,0.010000,0.020000,0.010000,0.015000,0.015000,0
2011-10-13,0.010000,0.020000,0.010000,0.015000,0.015000,0
2011-10-14,0.015000,0.020000,0.010000,0.015000,0.015000,0
2011-10-16,null,null,null,null,null,null
2011-10-17,0.015000,0.020000,0.015000,0.020000,0.020000,0
2011-10-18,0.025000,0.030000,0.025000,0.025000,0.025000,0
2011-10-19,0.025000,0.025000,0.020000,0.020000,0.020000,0
2011-10-20,0.015000,0.020000,0.015000,0.015000,0.015000,0
2011-10-21,0.010000,0.015000,0.010000,0.015000,0.015000,0
2011-10-23,null,null,null,null,null,null
2011-10-24,0.015000,0.015000,0.005000,0.005000,0.005000,0
2011-10-25,0.010000,0.015000,0.010000,0.015000,0.015000,0
2011-10-26,0.010000,0.015000,0.010000,0.015000,0.015000,0
2011-10-27,0.015000,0.015000,0.010000,0.010000,0.010000,0
2011-10-28,0.010000,0.010000,0.005000,0.010000,0.010000,0
2011-10-30,null,null,null,null,null,null
2011-10-31,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-01,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-02,0.005000,0.020000,0.005000,0.005000,0.005000,0
2011-11-03,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-04,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-06,null,null,null,null,null,null
2011-11-07,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-08,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-11-09,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-10,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-11,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-13,null,null,null,null,null,null
2011-11-14,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-11-15,0.005000,0.015000,0.005000,0.010000,0.010000,0
2011-11-16,0.010000,0.015000,0.005000,0.005000,0.005000,0
2011-11-17,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-18,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-20,null,null,null,null,null,null
2011-11-21,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-11-22,0.015000,0.020000,0.015000,0.015000,0.015000,0
